experiment_name,model_type,loss,tokens_per_sec,peak_memory_mb,best_tick,conf_tick,tick_count,effective_tick,active_cell_fraction,losses_per_tick,certainties_per_tick,hidden_size,num_hidden_layers,d_model,d_input,iterations,memory_length,memory_hidden_dims,deep_nlms,synapse_depth,tick_loss_mode,elf_horizon_mode,elf_max_horizon,tick_improve_weight,tick_improve_margin,tick_halt_mode,tick_halt_threshold,tick_halt_temperature,tick_compute_weight,cell_sparsity_mode,cell_topk,cell_sparsity_rescale,self_cond,cross_layer_state,global_step,metrics_file
bt__s02_ctm_tick16__bs4,ctm,15.245942974090577,506.59740182516856,61801.04541015625,14.5,15.0,16,-1.0,1.0,"[8.335249, 8.107244, 7.918249, 7.748733, 7.60678, 7.505607, 7.43672, 7.376855, 7.331545, 7.288353, 7.247466, 7.220405, 7.198648, 7.182136, 7.171409, 7.165891]","[0.996063, 0.991052, 0.984076, 0.97429, 0.961927, 0.950999, 0.941167, 0.93234, 0.922838, 0.911863, 0.900235, 0.888513, 0.8761, 0.863478, 0.850335, 0.837718]",768,16,512,256,16,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick16__bs4.csv
bt__s02_ctm_tick1__bs10,ctm,13.525378227233887,6201.609504288094,16377.037109375,0.0,0.0,1,-1.0,1.0,[6.736019],[0.794109],768,16,512,256,1,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick1__bs10.csv
bt__s02_ctm_tick1__bs12,ctm,13.565471839904784,6796.37159795086,18990.2412109375,0.0,0.0,1,-1.0,1.0,[6.979838],[0.796284],768,16,512,256,1,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick1__bs12.csv
bt__s02_ctm_tick1__bs2,ctm,15.244607162475585,2073.215654854449,5428.88671875,0.0,0.0,1,-1.0,1.0,[7.638911],[0.835047],768,16,512,256,1,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick1__bs2.csv
bt__s02_ctm_tick1__bs4,ctm,14.447718048095703,5252.204759756709,8172.3369140625,0.0,0.0,1,-1.0,1.0,[7.20544],[0.879155],768,16,512,256,1,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick1__bs4.csv
bt__s02_ctm_tick1__bs6,ctm,12.683025598526001,5386.065946856381,10870.1689453125,0.0,0.0,1,-1.0,1.0,[7.161245],[0.85287],768,16,512,256,1,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick1__bs6.csv
bt__s02_ctm_tick1__bs8,ctm,13.506377983093262,5709.720345935377,13603.5966796875,0.0,0.0,1,-1.0,1.0,[7.077732],[0.799193],768,16,512,256,1,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick1__bs8.csv
bt__s02_ctm_tick2__bs10,ctm,13.981717777252197,3851.825373435853,25444.91748046875,1.0,1.0,2,-1.0,1.0,"[7.273643, 6.69984]","[0.949146, 0.80024]",768,16,512,256,2,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick2__bs10.csv
bt__s02_ctm_tick2__bs12,ctm,13.680442142486573,4117.7372088222755,29812.68896484375,1.0,1.0,2,-1.0,1.0,"[7.233032, 6.985036]","[0.910201, 0.786991]",768,16,512,256,2,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick2__bs12.csv
bt__s02_ctm_tick2__bs2,ctm,15.294643306732178,1337.1247892654892,7304.39208984375,0.0,1.0,2,-1.0,1.0,"[7.646972, 7.693563]","[0.885659, 0.810455]",768,16,512,256,2,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick2__bs2.csv
bt__s02_ctm_tick2__bs4,ctm,15.641014099121094,2829.9750716435638,11860.18701171875,1.0,1.0,2,-1.0,1.0,"[7.43645, 7.169892]","[0.939595, 0.836998]",768,16,512,256,2,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick2__bs4.csv
bt__s02_ctm_tick2__bs6,ctm,14.124141788482666,3718.6234539433726,16343.14404296875,1.0,1.0,2,-1.0,1.0,"[7.491615, 7.174352]","[0.944737, 0.831168]",768,16,512,256,2,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick2__bs6.csv
bt__s02_ctm_tick2__bs8,ctm,14.492918825149536,3654.8243023992723,20848.45654296875,1.0,1.0,2,-1.0,1.0,"[7.403544, 7.097055]","[0.940905, 0.789515]",768,16,512,256,2,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick2__bs8.csv
bt__s02_ctm_tick3__bs10,ctm,13.145530939102173,2745.3149391463717,34281.4208984375,1.7000000476837158,2.0,3,-1.0,1.0,"[6.974019, 6.764256, 6.70808]","[0.897835, 0.829366, 0.796144]",768,16,512,256,3,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick3__bs10.csv
bt__s02_ctm_tick3__bs12,ctm,13.025770139694213,2930.4059786932203,40398.5859375,1.5,2.0,3,-1.0,1.0,"[7.252113, 7.016407, 6.993558]","[0.922381, 0.838075, 0.779415]",768,16,512,256,3,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick3__bs12.csv
bt__s02_ctm_tick3__bs2,ctm,14.773602437973022,1239.2896566342579,9100.955078125,1.0,2.0,3,-1.0,1.0,"[7.750135, 7.692349, 7.815672]","[0.929663, 0.823712, 0.749184]",768,16,512,256,3,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick3__bs2.csv
bt__s02_ctm_tick3__bs4,ctm,14.587712717056274,2042.378895846626,15433.69921875,2.0,2.0,3,-1.0,1.0,"[7.444948, 7.243013, 7.186475]","[0.941884, 0.888911, 0.854734]",768,16,512,256,3,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick3__bs4.csv
bt__s02_ctm_tick3__bs6,ctm,13.192857933044433,2524.851797082837,21683.2197265625,1.6666667461395264,2.0,3,-1.0,1.0,"[7.390627, 7.168671, 7.154581]","[0.936705, 0.854862, 0.806215]",768,16,512,256,3,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick3__bs6.csv
bt__s02_ctm_tick3__bs8,ctm,13.109297037124634,2779.3671446782555,27894.9921875,1.375,2.0,3,-1.0,1.0,"[7.192952, 7.064576, 7.085107]","[0.901974, 0.822857, 0.77174]",768,16,512,256,3,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick3__bs8.csv
bt__s02_ctm_tick4__bs10,ctm,13.600628900527955,2159.3094558181947,43121.66455078125,2.5,3.0,4,-1.0,1.0,"[7.198312, 6.864187, 6.716304, 6.693176]","[0.933685, 0.876392, 0.812575, 0.791815]",768,16,512,256,4,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick4__bs10.csv
bt__s02_ctm_tick4__bs12,ctm,13.272915458679199,2317.8660018242836,50992.04541015625,2.75,3.0,4,-1.0,1.0,"[7.439685, 7.16266, 7.020484, 6.994961]","[0.94752, 0.905101, 0.849407, 0.824716]",768,16,512,256,4,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick4__bs12.csv
bt__s02_ctm_tick4__bs2,ctm,14.63195309638977,787.6253433573524,10897.33154296875,1.0,3.0,4,-1.0,1.0,"[7.742584, 7.632893, 7.785647, 7.886299]","[0.947052, 0.858902, 0.750552, 0.710315]",768,16,512,256,4,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick4__bs2.csv
bt__s02_ctm_tick4__bs4,ctm,14.442868518829346,1907.3175263062762,19004.60009765625,2.5,3.0,4,-1.0,1.0,"[7.61125, 7.302948, 7.172404, 7.16062]","[0.96205, 0.915154, 0.856952, 0.83412]",768,16,512,256,4,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick4__bs4.csv
bt__s02_ctm_tick4__bs6,ctm,14.290512990951537,1908.9115148236308,27019.97705078125,2.6666667461395264,3.0,4,-1.0,1.0,"[7.66724, 7.329452, 7.165506, 7.154569]","[0.963368, 0.919213, 0.854029, 0.823223]",768,16,512,256,4,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick4__bs6.csv
bt__s02_ctm_tick4__bs8,ctm,13.677351808547973,2048.0529431812834,34958.26220703125,2.25,3.0,4,-1.0,1.0,"[7.402804, 7.159163, 7.04566, 7.041042]","[0.933159, 0.888252, 0.816469, 0.785779]",768,16,512,256,4,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick4__bs8.csv
bt__s02_ctm_tick6__bs10,ctm,14.329469156265258,1506.6383018426147,60789.45458984375,3.799999952316284,5.0,6,-1.0,1.0,"[7.217227, 6.929812, 6.807313, 6.749391, 6.714056, 6.699964]","[0.934584, 0.876235, 0.832051, 0.799088, 0.776233, 0.770468]",768,16,512,256,6,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick6__bs10.csv
bt__s02_ctm_tick6__bs12,ctm,15.194402551651,1599.1013620306612,72169.01513671875,4.1666669845581055,5.0,6,-1.0,1.0,"[7.427324, 7.222515, 7.10144, 7.049036, 7.0291, 7.027627]","[0.942854, 0.908361, 0.871449, 0.843268, 0.81691, 0.788663]",768,16,512,256,6,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick6__bs12.csv
bt__s02_ctm_tick6__bs2,ctm,15.639506626129151,574.7908471629944,14493.09912109375,4.0,5.0,6,-1.0,1.0,"[8.420204, 8.161457, 7.893208, 7.729714, 7.646576, 7.70054]","[0.993754, 0.985621, 0.966221, 0.935677, 0.87363, 0.797708]",768,16,512,256,6,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick6__bs2.csv
bt__s02_ctm_tick6__bs4,ctm,15.185562038421631,1217.350449915328,26132.58154296875,5.0,5.0,6,-1.0,1.0,"[7.721731, 7.446583, 7.305579, 7.236679, 7.205323, 7.179714]","[0.970476, 0.939633, 0.909279, 0.887823, 0.867691, 0.848435]",768,16,512,256,6,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick6__bs4.csv
bt__s02_ctm_tick6__bs6,ctm,14.177942037582397,1421.5579105027102,37702.70654296875,4.5,5.0,6,-1.0,1.0,"[7.688059, 7.405727, 7.281039, 7.231979, 7.20618, 7.206973]","[0.965803, 0.928923, 0.894877, 0.867882, 0.834283, 0.804649]",768,16,512,256,6,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick6__bs6.csv
bt__s02_ctm_tick6__bs8,ctm,14.585754680633546,1509.7409566284423,49096.61474609375,3.5,5.0,6,-1.0,1.0,"[7.42954, 7.204611, 7.123946, 7.091634, 7.096027, 7.103395]","[0.934376, 0.889984, 0.855366, 0.819904, 0.784827, 0.757836]",768,16,512,256,6,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick6__bs8.csv
bt__s02_ctm_tick8__bs2,ctm,15.75825138092041,443.46831055518015,18057.84130859375,4.0,7.0,8,-1.0,1.0,"[8.190324, 7.927181, 7.744775, 7.658845, 7.636637, 7.685966, 7.728405, 7.754207]","[0.989558, 0.972679, 0.943915, 0.905865, 0.853773, 0.806225, 0.777146, 0.767781]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick8__bs2.csv
bt__s02_ctm_tick8__bs4,ctm,15.218500328063964,986.5385247720827,33265.18798828125,7.0,7.0,8,-1.0,1.0,"[8.035212, 7.789783, 7.580999, 7.420765, 7.297909, 7.225994, 7.194531, 7.182328]","[0.987593, 0.976345, 0.96005, 0.937273, 0.909653, 0.884169, 0.862269, 0.852619]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick8__bs4.csv
bt__s02_ctm_tick8__bs6,ctm,14.562558507919311,1043.1527852642912,48362.20947265625,6.1666669845581055,7.0,8,-1.0,1.0,"[7.937446, 7.702009, 7.500585, 7.347591, 7.247239, 7.187524, 7.169699, 7.17192]","[0.984887, 0.97117, 0.949729, 0.923303, 0.892184, 0.853067, 0.814774, 0.79048]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick8__bs6.csv
bt__s02_ctm_tick8__bs8,ctm,14.243105459213258,1134.5592826477769,63195.27197265625,5.5,7.0,8,-1.0,1.0,"[7.557489, 7.412986, 7.276618, 7.187661, 7.121483, 7.093096, 7.085656, 7.085178]","[0.956033, 0.940625, 0.917415, 0.892444, 0.861454, 0.832421, 0.805164, 0.789633]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick8__bs8.csv
bt__s02_ctm_tick8_loss_last__bs2,ctm,16.56723952293396,564.1203790031523,18061.77783203125,4.0,7.0,8,-1.0,1.0,"[8.258563, 7.989192, 7.782236, 7.669287, 7.622952, 7.636363, 7.675931, 7.699011]","[0.992266, 0.978236, 0.953606, 0.921073, 0.87822, 0.836528, 0.805749, 0.79117]",768,16,512,256,8,10,4,1,3,last,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick8_loss_last__bs2.csv
bt__s02_ctm_tick8_loss_last__bs4,ctm,14.50981912612915,906.4656672781339,33265.18798828125,7.0,7.0,8,-1.0,1.0,"[8.203812, 7.887026, 7.620886, 7.408369, 7.258435, 7.182202, 7.14553, 7.135354]","[0.993628, 0.983347, 0.966629, 0.942055, 0.911163, 0.884696, 0.861336, 0.848959]",768,16,512,256,8,10,4,1,3,last,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick8_loss_last__bs4.csv
bt__s02_ctm_tick8_loss_last__bs6,ctm,14.190513706207275,1071.103693996272,48361.28759765625,7.0,7.0,8,-1.0,1.0,"[8.176815, 7.830028, 7.551012, 7.351596, 7.237989, 7.174965, 7.155216, 7.146851]","[0.991966, 0.978943, 0.956667, 0.924417, 0.886258, 0.853479, 0.826683, 0.814657]",768,16,512,256,8,10,4,1,3,last,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick8_loss_last__bs6.csv
bt__s02_ctm_tick8_loss_last__bs8,ctm,15.204284524917602,1093.6495366887286,63220.98681640625,6.625,7.0,8,-1.0,1.0,"[8.174796, 7.79906, 7.498921, 7.287052, 7.176399, 7.111842, 7.083698, 7.071221]","[0.993039, 0.978791, 0.953831, 0.916889, 0.876952, 0.848498, 0.826229, 0.821087]",768,16,512,256,8,10,4,1,3,last,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick8_loss_last__bs8.csv
bt__s02_ctm_tick8_loss_mean__bs2,ctm,16.716366624832155,555.0064474615441,18057.84130859375,3.5,4.0,8,-1.0,1.0,"[7.716649, 7.757244, 7.764639, 7.774857, 7.776559, 7.774802, 7.752655, 7.721992]","[0.800583, 0.764545, 0.758383, 0.753433, 0.75324, 0.756026, 0.767201, 0.786447]",768,16,512,256,8,10,4,1,3,mean,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick8_loss_mean__bs2.csv
bt__s02_ctm_tick8_loss_mean__bs4,ctm,14.214330387115478,894.3040145768553,33265.18798828125,3.75,3.0,8,-1.0,1.0,"[7.201157, 7.169765, 7.160112, 7.159528, 7.160389, 7.15608, 7.162512, 7.16921]","[0.87502, 0.850878, 0.844239, 0.8402, 0.842674, 0.844665, 0.847057, 0.853083]",768,16,512,256,8,10,4,1,3,mean,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick8_loss_mean__bs4.csv
bt__s02_ctm_tick8_loss_mean__bs6,ctm,15.298599576950073,998.860731958413,48361.28759765625,4.1666669845581055,3.0,8,-1.0,1.0,"[7.184071, 7.166597, 7.165346, 7.162465, 7.166257, 7.165998, 7.168184, 7.165838]","[0.839796, 0.824264, 0.82027, 0.818041, 0.819874, 0.823446, 0.828913, 0.83556]",768,16,512,256,8,10,4,1,3,mean,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick8_loss_mean__bs6.csv
bt__s02_ctm_tick8_loss_mean__bs8,ctm,14.425251579284668,1131.2428794996604,63220.98681640625,2.75,3.0,8,-1.0,1.0,"[7.110733, 7.105355, 7.115442, 7.116913, 7.118167, 7.115116, 7.111491, 7.111863]","[0.841217, 0.809112, 0.798119, 0.792478, 0.796515, 0.801893, 0.805592, 0.815708]",768,16,512,256,8,10,4,1,3,mean,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick8_loss_mean__bs8.csv
bt__s02_ctm_tick8_loss_min_conf__bs2,ctm,15.091170835494996,429.81769004225924,18061.77783203125,4.0,7.0,8,-1.0,1.0,"[8.179981, 7.918567, 7.740955, 7.648555, 7.636901, 7.694929, 7.75011, 7.779875]","[0.988854, 0.971289, 0.941426, 0.902324, 0.848567, 0.798937, 0.767702, 0.757838]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick8_loss_min_conf__bs2.csv
bt__s02_ctm_tick8_loss_min_conf__bs4,ctm,15.026379156112672,925.3744958786506,33265.18798828125,6.75,7.0,8,-1.0,1.0,"[7.978572, 7.741108, 7.541522, 7.381063, 7.267277, 7.209429, 7.171731, 7.16207]","[0.985234, 0.973285, 0.956196, 0.932702, 0.905699, 0.881704, 0.860089, 0.848336]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick8_loss_min_conf__bs4.csv
bt__s02_ctm_tick8_loss_min_conf__bs6,ctm,14.576912450790406,1139.8136020596037,48362.20947265625,6.1666669845581055,7.0,8,-1.0,1.0,"[7.971642, 7.720983, 7.504301, 7.344709, 7.242027, 7.179482, 7.16804, 7.172606]","[0.986602, 0.972871, 0.950954, 0.923061, 0.889787, 0.849226, 0.811315, 0.787538]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick8_loss_min_conf__bs6.csv
bt__s02_ctm_tick8_loss_min_conf__bs8,ctm,14.699520254135132,1126.2089436978072,63195.27197265625,5.75,7.0,8,-1.0,1.0,"[7.58266, 7.439304, 7.304189, 7.212656, 7.144747, 7.11017, 7.097953, 7.08882]","[0.957182, 0.942642, 0.922116, 0.900067, 0.872762, 0.847766, 0.825285, 0.812539]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,80,runs/metrics/bt__s02_ctm_tick8_loss_min_conf__bs8.csv
qp__s00_ctm_smoke__bs12,ctm,241.3967742919922,24698.587828198513,4773.232421875,1.1666667461395264,2.0,3,-1.0,1.0,"[8.737007, 8.727559, 8.728286]","[0.999604, 0.997676, 0.996928]",512,4,256,128,3,10,4,1,2,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s00_ctm_smoke__bs12.csv
qp__s00_transformer_smoke__bs12,transformer,325.46759033203125,113608.28211265359,1031.24755859375,-1.0,-1.0,1,-1.0,1.0,[],[],512,4,256,128,3,10,4,1,2,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s00_transformer_smoke__bs12.csv
qp__s01_ctm_12l_h640_tick4__bs12,ctm,241.7106170654297,4303.967100351016,31607.021484375,2.9166667461395264,3.0,4,-1.0,1.0,"[8.724625, 8.706841, 8.687255, 8.673804]","[0.999472, 0.999233, 0.998716, 0.998036]",640,12,384,192,4,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s01_ctm_12l_h640_tick4__bs12.csv
qp__s01_ctm_16l_h768_tick4__bs12,ctm,253.37118530273438,2519.785621081736,50991.54345703125,2.75,3.0,4,-1.0,1.0,"[8.704468, 8.675079, 8.657488, 8.65347]","[0.999196, 0.998025, 0.996827, 0.996727]",768,16,512,256,4,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s01_ctm_16l_h768_tick4__bs12.csv
qp__s01_ctm_16l_tick1__bs12,ctm,253.812744140625,7489.306960489827,18990.2177734375,0.0,0.0,1,-1.0,1.0,[8.634266],[0.996807],768,16,512,256,1,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s01_ctm_16l_tick1__bs12.csv
qp__s01_ctm_24l_h896_tick4__bs10,ctm,236.28219604492188,1316.4087379413604,76636.546875,0.699999988079071,3.0,4,-1.0,1.0,"[8.719829, 8.713025, 8.738337, 8.771769]","[0.998029, 0.994037, 0.985875, 0.979167]",896,24,640,320,4,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s01_ctm_24l_h896_tick4__bs10.csv
qp__s01_ctm_24l_h896_tick4__bs2,ctm,287.8570251464844,702.2145728425098,19886.6650390625,3.0,3.0,4,-1.0,1.0,"[8.727513, 8.711102, 8.700377, 8.697216]","[0.999739, 0.999481, 0.999206, 0.999026]",896,24,640,320,4,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s01_ctm_24l_h896_tick4__bs2.csv
qp__s01_ctm_24l_h896_tick4__bs4,ctm,257.1335144042969,905.1455772848983,34044.2646484375,2.75,3.0,4,-1.0,1.0,"[8.713665, 8.687765, 8.661848, 8.654192]","[0.999581, 0.998767, 0.997911, 0.997297]",896,24,640,320,4,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s01_ctm_24l_h896_tick4__bs4.csv
qp__s01_ctm_24l_h896_tick4__bs6,ctm,250.82200622558594,1007.0073965530845,48146.3076171875,2.8333334922790527,3.0,4,-1.0,1.0,"[8.699935, 8.680972, 8.66408, 8.65662]","[0.999138, 0.998092, 0.995823, 0.994349]",896,24,640,320,4,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s01_ctm_24l_h896_tick4__bs6.csv
qp__s01_ctm_24l_h896_tick4__bs8,ctm,241.67562866210938,1032.7889899061765,62114.3212890625,0.0,2.625,4,-1.0,1.0,"[7.625271, 7.652568, 7.724069, 7.760633]","[0.872186, 0.865011, 0.852064, 0.844688]",896,24,640,320,4,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s01_ctm_24l_h896_tick4__bs8.csv
qp__s01_transformer_12l_h640__bs12,transformer,118.68724060058594,45353.54541997663,4936.47412109375,-1.0,-1.0,1,-1.0,1.0,[],[],640,12,384,192,1,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s01_transformer_12l_h640__bs12.csv
qp__s01_transformer_16l_h768__bs12,transformer,107.45236206054688,32497.876981610654,8012.74853515625,-1.0,-1.0,1,-1.0,1.0,[],[],768,16,512,256,1,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s01_transformer_16l_h768__bs12.csv
qp__s01_transformer_24l_h896__bs12,transformer,106.5391616821289,22158.950729298267,14341.94140625,-1.0,-1.0,1,-1.0,1.0,[],[],896,24,640,320,1,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s01_transformer_24l_h896__bs12.csv
qp__s02_ctm_halt_conf_t16_c01__bs2,ctm,278.7311096191406,312.7983800983512,31150.69189453125,11.0,15.0,16,8.523666381835938,1.0,"[8.736732, 8.735468, 8.735883, 8.734407, 8.73587, 8.737137, 8.73966, 8.73945, 8.735448, 8.73145, 8.731444, 8.731979, 8.730297, 8.732082, 8.733347, 8.733664]","[0.999077, 0.9986, 0.99832, 0.998024, 0.997792, 0.997415, 0.99716, 0.99703, 0.996744, 0.996544, 0.996332, 0.996055, 0.995707, 0.995322, 0.994927, 0.994542]",768,16,512,256,16,10,4,1,3,min_conf,none,4,0.0,0.0,confidence,0.65,0.25,0.01,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_halt_conf_t16_c01__bs2.csv
qp__s02_ctm_halt_conf_t16_c01__bs4,ctm,262.9239501953125,384.22443707740507,59399.85009765625,10.0,2.75,16,8.471025466918945,1.0,"[8.709405, 8.73577, 8.738569, 8.738702, 8.724868, 8.716654, 8.712133, 8.708092, 8.699684, 8.691894, 8.687353, 8.68448, 8.684262, 8.68609, 8.688787, 8.695633]","[0.985642, 0.977736, 0.97597, 0.975147, 0.977333, 0.978537, 0.980111, 0.981595, 0.982778, 0.983559, 0.98393, 0.98396, 0.983654, 0.983054, 0.982139, 0.981198]",768,16,512,256,16,10,4,1,3,min_conf,none,4,0.0,0.0,confidence,0.65,0.25,0.01,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_halt_conf_t16_c01__bs4.csv
