env,backbone,seed,success_rate,expert_success,n_episodes,n_steps,elapsed_s
cartpole-partial,mlp,0,45.833333333333336,50.0,200,14881,36.9
cartpole-partial,ctm,0,37.5,50.0,200,14881,66.9
cartpole-partial,lstm,0,41.666666666666664,50.0,200,14881,47.1
cartpole-partial,gru,0,37.5,50.0,200,14881,45.6
cartpole-partial,transformer,0,41.666666666666664,50.0,200,14881,102.1
cartpole-partial,flash,0,41.666666666666664,50.0,200,14881,83.4
cartpole-partial,flash-shallow,0,45.833333333333336,50.0,200,14881,56.8
cartpole-partial,flash-deep,0,41.666666666666664,50.0,200,14881,73.6
cartpole-partial,mlp,1,37.5,50.0,200,14771,36.3
cartpole-partial,ctm,1,33.333333333333336,50.0,200,14771,67.0
cartpole-partial,lstm,1,58.333333333333336,50.0,200,14771,46.7
cartpole-partial,gru,1,58.333333333333336,50.0,200,14771,45.6
cartpole-partial,transformer,1,33.333333333333336,50.0,200,14771,99.4
cartpole-partial,flash,1,50.0,50.0,200,14771,82.6
cartpole-partial,flash-shallow,1,37.5,50.0,200,14771,55.8
cartpole-partial,flash-deep,1,33.333333333333336,50.0,200,14771,73.1
cartpole-partial,mlp,2,37.5,50.0,200,14871,36.9
cartpole-partial,ctm,2,33.333333333333336,50.0,200,14871,67.9
cartpole-partial,lstm,2,37.5,50.0,200,14871,47.3
cartpole-partial,gru,2,37.5,50.0,200,14871,45.6
cartpole-partial,transformer,2,33.333333333333336,50.0,200,14871,100.8
cartpole-partial,flash,2,37.5,50.0,200,14871,82.8
cartpole-partial,flash-shallow,2,37.5,50.0,200,14871,56.4
cartpole-partial,flash-deep,2,41.666666666666664,50.0,200,14871,72.4
cartpole-partial,mlp,3,45.833333333333336,50.0,200,14790,36.0
cartpole-partial,ctm,3,45.833333333333336,50.0,200,14790,65.9
cartpole-partial,lstm,3,37.5,50.0,200,14790,45.3
cartpole-partial,gru,3,37.5,50.0,200,14790,44.8
cartpole-partial,transformer,3,45.833333333333336,50.0,200,14790,96.6
cartpole-partial,flash,3,41.666666666666664,50.0,200,14790,81.1
cartpole-partial,flash-shallow,3,45.833333333333336,50.0,200,14790,54.6
cartpole-partial,flash-deep,3,45.833333333333336,50.0,200,14790,69.7
cartpole-partial,mlp,4,41.666666666666664,50.0,200,14870,37.1
cartpole-partial,ctm,4,45.833333333333336,50.0,200,14870,66.7
cartpole-partial,lstm,4,41.666666666666664,50.0,200,14870,46.9
cartpole-partial,gru,4,45.833333333333336,50.0,200,14870,44.5
cartpole-partial,transformer,4,41.666666666666664,50.0,200,14870,99.6
cartpole-partial,flash,4,41.666666666666664,50.0,200,14870,82.0
cartpole-partial,flash-shallow,4,41.666666666666664,50.0,200,14870,57.2
cartpole-partial,flash-deep,4,45.833333333333336,50.0,200,14870,71.6
